,time_stamp,fault,joint,pose,offset,time,time_label,drop_rate,mean,sd
1152,1970-01-01 00:07:22.809,3,5,2,4,1,2,3,-1.2300000190734863,3.180000066757202
1153,1970-01-01 00:08:41.076,1,4,6,3,1,3,1,3.690000057220459,4.130000114440918
1154,1970-01-01 00:00:37.562,3,7,6,3,2,3,2,0.6800000071525574,1.340000033378601
1155,1970-01-01 00:02:09.367,4,0,7,2,1,3,2,-2.1600000858306885,4.190000057220459
1156,1970-01-01 00:03:27.508,2,4,3,3,1,3,2,0.3499999940395355,2.4200000762939453
1157,1970-01-01 00:04:55.743,3,0,2,4,1,2,3,-2.8299999237060547,2.440000057220459
1158,1970-01-01 00:06:13.104,4,4,3,2,3,2,1,0.33000001311302185,2.190000057220459
1159,1970-01-01 00:07:39.273,3,4,5,1,3,2,2,-1.3300000429153442,2.4800000190734863
1160,1970-01-01 00:08:55.969,2,1,8,5,1,3,2,2.369999885559082,1.0199999809265137
1161,1970-01-01 00:00:38.480,3,5,9,1,2,2,2,2.7100000381469727,2.940000057220459
1162,1970-01-01 00:02:09.607,2,7,4,1,3,3,1,2.309999942779541,2.880000114440918
1163,1970-01-01 00:03:25.606,2,2,3,3,2,2,2,0.9700000286102295,2.569999933242798
1164,1970-01-01 00:04:51.908,1,8,5,1,3,2,1,-1.6699999570846558,2.9600000381469727
1165,1970-01-01 00:06:13.275,3,0,7,1,1,3,3,0.9900000095367432,2.990000009536743
1166,1970-01-01 00:07:26.203,4,7,8,5,3,2,2,1.190000057220459,4.329999923706055
1167,1970-01-01 00:08:47.739,2,6,8,4,2,3,3,-3.180000066757202,1.399999976158142
1168,1970-01-01 00:00:37.457,1,1,8,1,2,2,1,-3.4600000381469727,4.590000152587891
1169,1970-01-01 00:02:09.171,2,4,1,1,2,2,3,-1.7799999713897705,1.059999942779541
1170,1970-01-01 00:03:28.207,2,4,6,5,3,3,1,-1.3799999952316284,4.46999979019165
1171,1970-01-01 00:04:54.636,2,6,7,1,2,2,3,3.109999895095825,3.2799999713897705
1172,1970-01-01 00:06:15.102,2,3,7,2,3,2,3,-1.350000023841858,4.889999866485596
1173,1970-01-01 00:07:29.104,1,2,7,1,2,2,2,1.5800000429153442,3.799999952316284
1174,1970-01-01 00:08:45.572,4,6,4,2,3,2,2,2.0399999618530273,4.179999828338623
1175,1970-01-01 00:00:37.499,3,6,6,2,1,3,1,-1.4800000190734863,3.450000047683716
1176,1970-01-01 00:02:36.302,3,2,4,3,1,3,1,-3.4200000762939453,1.350000023841858
1177,1970-01-01 00:04:09.973,1,3,2,3,2,2,3,0.1899999976158142,2.2100000381469727
1178,1970-01-01 00:06:23.448,3,4,1,4,3,3,1,4.489999771118164,2.8499999046325684
1179,1970-01-01 00:07:49.133,3,4,1,4,3,2,3,2.380000114440918,4.730000019073486
1180,1970-01-01 00:08:58.906,4,0,5,3,2,3,3,3.819999933242798,3.119999885559082
1181,1970-01-01 00:10:21.476,2,6,2,2,2,2,3,2.109999895095825,4.119999885559082
1182,1970-01-01 00:00:35.278,1,5,2,4,3,2,1,2.390000104904175,4.579999923706055
1183,1970-01-01 00:02:09.037,1,7,9,5,3,3,2,2.109999895095825,2.630000114440918
1184,1970-01-01 00:03:21.736,4,7,2,1,1,3,1,4.460000038146973,3.4200000762939453
1185,1970-01-01 00:04:51.503,4,8,2,1,3,3,2,3.5899999141693115,2.369999885559082
1186,1970-01-01 00:06:13.115,4,6,7,2,1,2,1,1.4700000286102295,3.009999990463257
1187,1970-01-01 00:07:34.652,3,2,3,2,1,3,3,-2.9200000762939453,3.640000104904175
1188,1970-01-01 00:08:56.771,2,3,7,5,2,3,1,4.96999979019165,2.1500000953674316
1189,1970-01-01 00:00:36.532,4,5,5,4,2,2,3,0.30000001192092896,3.0799999237060547
1190,1970-01-01 00:02:00.670,2,2,8,3,2,2,2,-1.0299999713897705,2.819999933242798
1191,1970-01-01 00:03:17.005,2,4,9,2,2,2,3,3.180000066757202,1.350000023841858
1192,1970-01-01 00:04:40.201,3,4,7,3,3,2,2,3.2799999713897705,1.809999942779541
1193,1970-01-01 00:06:01.735,3,3,6,2,2,2,3,4.099999904632568,2.759999990463257
1194,1970-01-01 00:07:13.432,1,3,1,2,1,2,2,0.3199999928474426,4.199999809265137
1195,1970-01-01 00:08:30.233,1,6,2,5,2,3,1,2.6600000858306885,2.430000066757202
1196,1970-01-01 00:00:37.253,3,5,7,5,1,2,2,-2.75,2.609999895095825
1197,1970-01-01 00:02:10.536,1,5,3,3,3,3,1,0.8399999737739563,1.100000023841858
1198,1970-01-01 00:03:26.636,3,0,6,2,1,3,2,-0.2199999988079071,4.900000095367432
1199,1970-01-01 00:04:52.673,1,3,2,1,3,2,1,-3.759999990463257,3.7699999809265137
1200,1970-01-01 00:06:39.873,3,8,2,4,1,3,3,0.05999999865889549,4.940000057220459
1201,1970-01-01 00:07:57.136,2,6,1,3,1,3,2,3.7200000286102295,3.200000047683716
1202,1970-01-01 00:09:13.797,2,6,9,5,3,2,1,-2.7200000286102295,4.559999942779541
1203,1970-01-01 00:00:37.127,1,7,6,2,2,3,3,-4.139999866485596,2.309999942779541
1204,1970-01-01 00:02:11.166,1,1,2,2,1,3,1,-2.7899999618530273,2.450000047683716
1205,1970-01-01 00:03:21.466,4,0,6,5,1,3,2,0.75,1.559999942779541
1206,1970-01-01 00:05:14.938,4,2,5,2,3,2,3,-3.9600000381469727,2.5299999713897705
1207,1970-01-01 00:06:48.269,4,5,9,4,1,2,2,1.0099999904632568,2.9100000858306885
1208,1970-01-01 00:08:10.236,1,6,5,2,1,2,1,-2.549999952316284,4.960000038146973
1209,1970-01-01 00:09:27.171,4,2,5,1,3,2,3,-1.2200000286102295,2.440000057220459
1210,1970-01-01 00:00:34.339,2,7,4,2,2,2,3,4.179999828338623,1.5299999713897705
1211,1970-01-01 00:02:09.234,1,8,7,5,3,3,1,-0.75,4.389999866485596
1212,1970-01-01 00:03:24.642,2,8,2,4,2,3,3,2.049999952316284,4.46999979019165
1213,1970-01-01 00:04:52.771,1,6,8,3,2,2,1,-1.4700000286102295,4.699999809265137
1214,1970-01-01 00:06:15.903,2,5,7,2,2,2,2,-4.820000171661377,1.309999942779541
1215,1970-01-01 00:07:28.508,2,2,8,4,3,2,3,2.490000009536743,3.5899999141693115
1216,1970-01-01 00:08:48.306,4,2,6,5,2,2,2,0.6499999761581421,2.069999933242798
1217,1970-01-01 00:00:35.898,4,6,7,1,2,3,3,-1.7000000476837158,1.6299999952316284
1218,1970-01-01 00:02:10.169,3,7,5,3,3,2,2,2.319999933242798,4.96999979019165
1219,1970-01-01 00:03:28.476,3,3,2,3,3,2,1,-3.630000114440918,4.409999847412109
1220,1970-01-01 00:04:55.606,4,4,4,3,3,3,3,-2.2799999713897705,4.860000133514404
1221,1970-01-01 00:06:13.169,1,4,3,1,2,2,1,-2.009999990463257,1.2699999809265137
1222,1970-01-01 00:07:41.635,2,2,5,2,3,2,2,3.5899999141693115,3.9200000762939453
1223,1970-01-01 00:09:01.135,4,2,8,3,1,2,3,-1.8899999856948853,3.950000047683716
1224,1970-01-01 00:00:38.499,1,8,6,1,3,3,1,-0.029999999329447746,3.069999933242798
1225,1970-01-01 00:02:09.843,3,8,3,2,2,2,3,-3.0399999618530273,1.25
1226,1970-01-01 00:03:27.773,3,6,9,3,3,2,1,-2.2300000190734863,2.5899999141693115
1227,1970-01-01 00:04:50.379,2,0,4,5,1,3,1,-0.8899999856948853,4.130000114440918
1228,1970-01-01 00:06:08.438,2,8,2,3,1,3,1,4.400000095367432,1.9299999475479126
1229,1970-01-01 00:07:22.867,4,5,1,2,1,2,3,-2.5399999618530273,1.5499999523162842
1230,1970-01-01 00:08:49.173,2,2,3,4,2,3,1,2.180000066757202,1.5
1231,1970-01-01 00:00:36.870,4,1,6,2,1,2,3,3.930000066757202,4.519999980926514
1232,1970-01-01 00:02:10.238,3,3,2,5,3,3,3,-1.4800000190734863,4.860000133514404
1233,1970-01-01 00:03:28.168,4,5,6,3,2,3,2,4.690000057220459,4.289999961853027
1234,1970-01-01 00:05:25.568,4,7,3,3,1,3,2,1.4500000476837158,1.3799999952316284
1235,1970-01-01 00:06:44.738,4,8,4,3,3,3,3,4.869999885559082,1.6699999570846558
1236,1970-01-01 00:07:56.469,3,3,8,1,3,2,1,-3.619999885559082,1.7100000381469727
1237,1970-01-01 00:00:37.469,1,3,1,2,2,2,1,-4.809999942779541,3.549999952316284
1238,1970-01-01 00:01:49.169,3,0,1,3,2,2,2,2.4800000190734863,4.550000190734863
1239,1970-01-01 00:03:05.076,3,1,6,1,1,2,3,3.9200000762939453,4.25
1240,1970-01-01 00:04:32.069,2,5,6,5,1,3,1,3.700000047683716,4.53000020980835
1241,1970-01-01 00:05:52.006,1,3,6,5,3,3,2,-1.9600000381469727,3.0899999141693115
1242,1970-01-01 00:07:08.669,4,6,5,5,3,2,3,1.9700000286102295,1.4600000381469727
1243,1970-01-01 00:08:23.836,3,6,7,3,1,3,2,3.4700000286102295,1.6699999570846558
1244,1970-01-01 00:00:37.879,2,2,2,4,3,3,1,-0.10999999940395355,2.8499999046325684
1245,1970-01-01 00:02:12.974,3,2,7,5,1,3,1,4.25,1.5099999904632568
1246,1970-01-01 00:03:25.239,3,0,3,1,2,3,2,-1.4900000095367432,1.8700000047683716
1247,1970-01-01 00:04:53.403,2,5,8,2,1,2,2,-3.5899999141693115,4.329999923706055
1248,1970-01-01 00:06:13.908,4,6,7,1,1,3,2,-3.9200000762939453,3.4700000286102295
1249,1970-01-01 00:07:30.070,4,8,7,5,3,3,3,-3.890000104904175,1.3799999952316284
1250,1970-01-01 00:08:44.707,2,7,6,5,3,2,3,-0.6299999952316284,4.889999866485596
1251,1970-01-01 00:00:33.902,1,7,7,2,2,2,3,0.5,4.96999979019165
1252,1970-01-01 00:02:11.161,1,2,5,4,3,2,1,-1.3200000524520874,4.739999771118164
1253,1970-01-01 00:03:32.104,4,4,7,1,1,3,3,0.46000000834465027,4.179999828338623
1254,1970-01-01 00:05:23.364,2,7,5,2,2,3,1,-2.609999895095825,3.559999942779541
1255,1970-01-01 00:06:41.641,2,0,9,3,2,2,3,-4.130000114440918,4.170000076293945
1256,1970-01-01 00:07:57.633,3,0,7,1,3,3,2,-4.909999847412109,2.619999885559082
1257,1970-01-01 00:09:14.434,4,0,4,5,1,2,1,-3.0899999141693115,2.4700000286102295
1258,1970-01-01 00:00:35.440,3,5,5,1,2,2,1,-4.110000133514404,2.309999942779541
1259,1970-01-01 00:02:00.639,3,7,3,3,2,3,2,2.240000009536743,4.590000152587891
1260,1970-01-01 00:03:18.102,4,7,2,2,2,3,2,3.549999952316284,2.049999952316284
1261,1970-01-01 00:04:44.304,4,8,7,1,2,2,2,-4.239999771118164,4.71999979019165
1262,1970-01-01 00:05:59.873,3,4,6,5,3,3,1,2.450000047683716,1.1799999475479126
1263,1970-01-01 00:07:13.803,4,4,9,4,3,3,3,-1.9900000095367432,2.9000000953674316
1264,1970-01-01 00:08:35.433,2,7,5,2,2,3,3,4.78000020980835,2.190000057220459
1265,1970-01-01 00:00:38.541,3,3,2,3,3,3,1,-3.0299999713897705,2.25
1266,1970-01-01 00:00:36.533,2,0,4,4,3,2,3,4.340000152587891,2.25
1267,1970-01-01 00:02:10.635,2,8,9,2,1,2,1,-4.210000038146973,2.309999942779541
1268,1970-01-01 00:03:28.706,4,2,4,4,2,2,1,3.7200000286102295,3.259999990463257
1269,1970-01-01 00:05:20.471,4,8,5,2,3,2,3,0.4699999988079071,2.3299999237060547
1270,1970-01-01 00:06:41.047,1,5,1,1,1,2,3,2.1700000762939453,1.2899999618530273
1271,1970-01-01 00:08:07.209,3,3,7,2,2,3,1,1.0800000429153442,2.109999895095825
1272,1970-01-01 00:09:29.769,2,7,3,4,1,3,2,-4.039999961853027,4.570000171661377
1273,1970-01-01 00:00:37.704,1,5,3,2,3,3,3,-3.9600000381469727,3.0199999809265137
1274,1970-01-01 00:02:09.703,1,5,4,4,2,2,2,2.390000104904175,2.4600000381469727
1275,1970-01-01 00:04:10.918,4,7,5,2,1,2,2,2.7699999809265137,1.3700000047683716
1276,1970-01-01 00:05:43.741,4,1,2,1,3,2,1,0.6299999952316284,1.399999976158142
1277,1970-01-01 00:06:57.973,3,7,4,3,2,2,3,-4.369999885559082,1.9600000381469727
1278,1970-01-01 00:08:14.802,2,6,6,4,2,3,1,-2.700000047683716,3.5199999809265137
1279,1970-01-01 00:09:32.406,4,3,9,3,2,3,2,4.840000152587891,4.869999885559082
1280,1970-01-01 00:00:36.684,2,3,4,4,1,3,3,-2.9700000286102295,4.329999923706055
1281,1970-01-01 00:02:08.905,1,8,1,3,3,2,2,-2.3499999046325684,4.21999979019165
1282,1970-01-01 00:03:26.006,4,1,4,2,3,2,2,-4.110000133514404,1.7400000095367432
1283,1970-01-01 00:04:56.367,2,7,9,1,1,3,2,2.319999933242798,1.8600000143051147
1284,1970-01-01 00:06:17.735,2,5,4,2,2,3,3,4.539999961853027,1.659999966621399
1285,1970-01-01 00:07:28.369,1,8,4,5,2,2,3,-4.420000076293945,4.730000019073486
1286,1970-01-01 00:08:49.073,1,8,7,4,1,3,3,-3.640000104904175,1.9600000381469727
1287,1970-01-01 00:00:37.950,1,7,6,3,2,3,3,3.9800000190734863,4.869999885559082
1288,1970-01-01 00:02:08.938,1,3,5,5,2,2,2,2.75,2.630000114440918
1289,1970-01-01 00:03:20.973,1,7,8,5,1,3,3,0.23000000417232513,2.2799999713897705
1290,1970-01-01 00:04:46.936,4,6,7,3,2,3,1,3.799999952316284,1.6699999570846558
1291,1970-01-01 00:06:03.536,3,2,8,3,1,3,2,-0.3100000023841858,3.5799999237060547
1292,1970-01-01 00:07:19.138,2,5,3,1,2,2,3,1.1399999856948853,1.2200000286102295
1293,1970-01-01 00:08:38.804,1,2,1,3,1,2,2,3.009999990463257,4.349999904632568
1294,1970-01-01 00:00:35.341,1,2,6,1,3,2,2,-3.7799999713897705,4.539999961853027
1295,1970-01-01 00:02:39.849,4,3,4,1,3,2,2,-2.190000057220459,4.25
1296,1970-01-01 00:04:00.203,2,1,6,3,3,2,3,-0.03999999910593033,3.3299999237060547
1297,1970-01-01 00:05:29.271,4,7,7,5,3,2,1,1.75,1.0199999809265137
1298,1970-01-01 00:06:48.838,1,4,1,5,2,3,3,-4.46999979019165,2.680000066757202
1299,1970-01-01 00:08:04.507,1,2,7,3,3,2,3,2.6600000858306885,2.2100000381469727
1300,1970-01-01 00:09:22.963,4,0,8,2,1,2,2,3.4000000953674316,1.3300000429153442
1301,1970-01-01 00:00:35.429,2,4,7,2,2,3,2,-4.920000076293945,2.2100000381469727
1302,1970-01-01 00:02:09.439,3,6,1,4,2,3,2,2.450000047683716,2.759999990463257
1303,1970-01-01 00:03:26.339,3,2,2,1,1,3,3,4.070000171661377,1.6699999570846558
1304,1970-01-01 00:04:52.238,1,0,3,1,2,3,3,2.509999990463257,3.490000009536743
1305,1970-01-01 00:06:11.769,3,6,9,3,2,2,2,-2.619999885559082,1.1799999475479126
1306,1970-01-01 00:07:27.642,3,2,6,2,1,3,1,-3.680000066757202,1.100000023841858
